time,id,storage
1685691308162938,SUB4,0
1685691309046714,SUB4,0
1685691309046948,SUB9,0
1685691309046993,SUB11,11
1685691309047040,SUB12,11
1685691309047202,SUB13,0
1685691310050462,SUB5,6
1685691310051061,SUB10,0
1685691310051091,SUB11,12
1685691310051118,SUB12,12
1685691310051416,SUB13,0
1685691312059553,SUB11,11
1685691312059716,SUB12,11
1685691312059885,SUB13,0
1685691313062578,SUB2,0
1685691313062623,SUB7,0
1685691313062634,SUB11,10
1685691313062659,SUB12,10
1685691313062685,SUB13,0
1685691313168606,SUB2,0
1685691313168648,SUB3,0
1685691313168672,SUB4,0
1685691313168683,SUB5,6
1685691313168700,SUB11,10
1685691313168728,SUB12,10
1685691313168772,SUB2,0
1685691313168789,SUB3,0
1685691313168804,SUB4,0
1685691314065658,SUB3,0
1685691314065737,SUB8,0
1685691314065749,SUB11,10
1685691314065765,SUB12,10
1685691314065801,SUB13,0
1685691315070234,SUB4,0
1685691315070485,SUB9,0
1685691315070563,SUB11,11
1685691315070611,SUB12,11
1685691315070801,SUB13,0
1685691316074023,SUB5,6
1685691316074640,SUB10,0
1685691316074666,SUB11,12
1685691316074697,SUB12,12
1685691316074961,SUB13,0
1685691318083029,SUB11,11
1685691318083134,SUB12,11
1685691318083286,SUB13,0
1685691318173680,SUB2,0
1685691318173725,SUB3,0
1685691318173744,SUB4,0
1685691318173753,SUB5,6
1685691318173764,SUB11,10
1685691318173773,SUB12,10
1685691318173805,SUB2,0
1685691318173818,SUB3,0
1685691318173829,SUB4,0
1685691319086249,SUB2,0
1685691319086355,SUB7,0
1685691319086396,SUB11,10
1685691319086442,SUB12,10
1685691319086533,SUB13,0
1685691320089235,SUB3,0
1685691320089282,SUB8,0
1685691320089298,SUB11,10
1685691320089308,SUB12,10
1685691320089328,SUB13,0
1685691321093302,SUB4,0
1685691321093386,SUB9,0
1685691321093395,SUB11,11
1685691321093411,SUB12,11
1685691321093442,SUB13,0
1685691322097854,SUB5,6
1685691322098377,SUB10,0
1685691322098391,SUB11,12
1685691322098415,SUB12,12
1685691322098623,SUB13,0
1685691323179090,SUB2,0
1685691323179283,SUB3,0
1685691323179410,SUB4,0
1685691323179498,SUB5,6
1685691323179622,SUB11,11
1685691323179746,SUB12,11
1685691323180001,SUB2,0
1685691323180084,SUB3,0
1685691323180158,SUB4,0
1685691324107074,SUB11,10
1685691324107156,SUB12,10
1685691324107293,SUB13,0
1685691325110628,SUB2,0
1685691325110744,SUB7,0
1685691325110781,SUB11,10
1685691325110825,SUB12,10
1685691325110913,SUB13,0
1685691326114085,SUB3,0
1685691326114209,SUB8,0
1685691326114251,SUB11,10
1685691326114297,SUB12,10
1685691326114387,SUB13,0
1685691327117242,SUB4,1
1685691327117330,SUB9,0
1685691327117343,SUB11,11
1685691327117374,SUB12,11
1685691327117444,SUB13,0
1685691328121462,SUB5,6
1685691328122041,SUB10,0
1685691328122071,SUB11,12
1685691328122092,SUB12,12
1685691328122316,SUB13,0
1685691328185108,SUB2,0
1685691328185276,SUB3,0
1685691328185385,SUB4,1
1685691328185448,SUB5,6
1685691328185567,SUB11,11
1685691328185647,SUB12,11
1685691328185871,SUB2,0
1685691328185956,SUB3,0
1685691328186037,SUB4,1
1685691330130759,SUB11,11
1685691330130792,SUB12,11
1685691330130826,SUB13,0
1685691331133844,SUB2,0
1685691331133917,SUB7,0
1685691331133926,SUB11,10
1685691331133936,SUB12,10
1685691331133960,SUB13,0
1685691332137715,SUB3,0
1685691332137837,SUB8,0
1685691332137878,SUB11,10
1685691332137925,SUB12,10
1685691332138046,SUB13,0
1685691333140816,SUB4,2
1685691333140894,SUB9,0
1685691333140907,SUB11,11
1685691333140917,SUB12,11
1685691333140949,SUB13,0
1685691333191786,SUB2,0
1685691333191874,SUB3,0
1685691333191950,SUB4,2
1685691333191986,SUB5,6
1685691333192035,SUB11,11
1685691333192079,SUB12,11
1685691333192237,SUB2,0
1685691333192318,SUB3,0
1685691333192374,SUB4,2
1685691334145339,SUB5,6
1685691334145924,SUB10,0
1685691334145961,SUB11,12
1685691334145992,SUB12,12
1685691334146258,SUB13,0
1685691336154400,SUB11,11
1685691336154418,SUB12,11
1685691336154442,SUB13,0
1685691337157449,SUB2,0
1685691337157518,SUB7,0
1685691337157530,SUB11,10
1685691337157560,SUB12,10
1685691337157586,SUB13,0
1685691338160914,SUB3,0
1685691338161032,SUB8,0
1685691338161104,SUB11,10
1685691338161245,SUB12,10
1685691338161297,SUB13,0
1685691338198050,SUB2,0
1685691338198116,SUB3,0
1685691338198154,SUB4,2
1685691338198175,SUB5,6
1685691338198224,SUB11,10
1685691338198255,SUB12,10
1685691338198330,SUB2,0
1685691338198356,SUB3,0
1685691338198381,SUB4,2
1685691339165100,SUB4,0
1685691339165327,SUB9,0
1685691339165422,SUB11,11
1685691339165506,SUB12,11
1685691339165715,SUB13,0
1685691340169244,SUB5,6
1685691340169865,SUB10,0
1685691340169894,SUB11,12
1685691340169938,SUB12,12
1685691340170254,SUB13,0
1685691342178069,SUB11,11
1685691342178125,SUB12,11
1685691342178210,SUB13,0
1685691343181096,SUB2,0
1685691343181132,SUB7,0
1685691343181141,SUB11,10
1685691343181150,SUB12,10
1685691343181173,SUB13,0
1685691343203764,SUB2,0
1685691343203802,SUB3,0
1685691343203823,SUB4,0
1685691343203833,SUB5,6
1685691343203847,SUB11,10
1685691343203859,SUB12,10
1685691343203913,SUB2,0
1685691343203928,SUB3,0
1685691343203942,SUB4,0
1685691344184826,SUB3,0
1685691344184998,SUB8,0
1685691344185060,SUB11,10
1685691344185136,SUB12,10
1685691344185280,SUB13,0
1685691345188769,SUB4,0
1685691345189001,SUB9,0
1685691345189066,SUB11,11
1685691345189150,SUB12,11
1685691345189360,SUB13,0
1685691346192676,SUB5,6
1685691346193346,SUB10,0
1685691346193377,SUB11,12
1685691346193398,SUB12,12
1685691346193711,SUB13,0
1685691348201697,SUB11,11
1685691348201857,SUB12,11
1685691348202036,SUB13,0
1685691348209134,SUB2,0
1685691348209263,SUB3,0
1685691348209343,SUB4,0
1685691348209382,SUB5,6
1685691348209479,SUB11,10
1685691348209529,SUB12,10
1685691348209686,SUB2,0
1685691348209746,SUB3,0
1685691348209804,SUB4,0
1685691349204942,SUB2,0
1685691349204983,SUB7,0
1685691349204995,SUB11,10
1685691349205016,SUB12,10
1685691349205043,SUB13,0
1685691350208897,SUB3,0
1685691350209071,SUB8,0
1685691350209152,SUB11,10
1685691350209206,SUB12,10
1685691350209336,SUB13,0
1685691351207968,SUB4,1
1685691351208052,SUB9,0
1685691351208067,SUB11,11
1685691351208083,SUB12,11
1685691351208145,SUB13,0
1685691352214330,SUB5,6
1685691352214941,SUB10,0
1685691352214968,SUB11,12
1685691352214997,SUB12,12
1685691352215256,SUB13,0
1685691353215227,SUB2,0
1685691353215355,SUB3,0
1685691353215432,SUB4,1
1685691353215498,SUB5,6
1685691353215560,SUB11,11
1685691353215624,SUB12,11
1685691353215848,SUB2,0
1685691353215905,SUB3,0
1685691353215957,SUB4,1
1685691354223690,SUB11,10
1685691354223940,SUB12,10
1685691354223975,SUB13,0
1685691355227225,SUB2,0
1685691355227361,SUB7,0
1685691355227419,SUB11,10
1685691355227540,SUB12,10
1685691355227649,SUB13,0
1685691356230406,SUB3,0
1685691356230606,SUB8,0
1685691356230710,SUB11,10
1685691356230755,SUB12,10
1685691356230856,SUB13,0
1685691357233710,SUB4,2
1685691357233785,SUB9,0
1685691357233793,SUB11,11
1685691357233809,SUB12,11
1685691357233840,SUB13,0
1685691358220975,SUB2,0
1685691358221044,SUB3,0
1685691358221083,SUB4,2
1685691358221102,SUB5,5
1685691358221120,SUB11,11
1685691358221172,SUB12,11
1685691358221255,SUB2,0
1685691358221282,SUB3,0
1685691358221306,SUB4,2
1685691358237474,SUB5,6
1685691358238011,SUB10,0
1685691358238035,SUB11,11
1685691358238044,SUB12,11
1685691358238304,SUB13,0
1685691360246279,SUB11,11
1685691360246322,SUB12,11
1685691360246393,SUB13,0
1685691361249895,SUB2,0
1685691361250008,SUB7,0
1685691361250047,SUB11,10
1685691361250092,SUB12,10
1685691361250210,SUB13,0
1685691362253179,SUB3,0
1685691362253297,SUB8,0
1685691362253338,SUB11,10
1685691362253382,SUB12,10
1685691362253471,SUB13,0
1685691363226098,SUB2,0
1685691363226120,SUB3,0
1685691363226142,SUB4,0
1685691363226151,SUB5,6
1685691363226164,SUB11,10
1685691363226175,SUB12,10
1685691363226222,SUB2,0
1685691363226235,SUB3,0
1685691363226248,SUB4,0
1685691363253129,SUB4,0
1685691363253203,SUB9,0
1685691363253220,SUB11,11
1685691363253239,SUB12,11
1685691363253301,SUB13,0
1685691364259701,SUB5,6
1685691364260313,SUB10,0
1685691364260327,SUB11,12
1685691364260340,SUB12,12
1685691364260549,SUB13,0
1685691366267946,SUB11,11
1685691366267967,SUB12,11
1685691366267989,SUB13,0
1685691367271703,SUB2,0
1685691367271838,SUB7,0
1685691367271901,SUB11,10
1685691367272002,SUB12,10
1685691367272152,SUB13,0
1685691368231391,SUB2,0
1685691368231547,SUB3,0
1685691368231627,SUB4,0
1685691368231663,SUB5,6
1685691368231715,SUB11,10
1685691368231785,SUB12,10
1685691368231936,SUB2,0
1685691368231992,SUB3,0
1685691368232064,SUB4,0
1685691368273586,SUB3,0
1685691368273665,SUB8,0
1685691368273690,SUB11,10
1685691368273720,SUB12,10
1685691368273803,SUB13,0
1685691369277861,SUB4,1
1685691369277922,SUB9,0
1685691369277945,SUB11,11
1685691369277954,SUB12,11
1685691369277993,SUB13,0
1685691370282323,SUB5,6
1685691370282944,SUB10,0
1685691370282970,SUB11,12
1685691370283000,SUB12,12
1685691370283242,SUB13,0
1685691372291358,SUB11,11
1685691372291484,SUB12,11
1685691372291618,SUB13,0
1685691373236042,SUB2,0
1685691373236207,SUB3,0
1685691373236285,SUB4,1
1685691373236325,SUB5,6
1685691373236378,SUB11,10
1685691373236421,SUB12,10
1685691373236574,SUB2,0
1685691373236630,SUB3,0
1685691373236682,SUB4,1
1685691373290107,SUB2,0
1685691373290131,SUB7,0
1685691373290141,SUB11,10
1685691373290151,SUB12,10
1685691373290172,SUB13,0
1685691374295608,SUB3,0
1685691374295647,SUB8,0
1685691374295662,SUB11,10
1685691374295672,SUB12,10
1685691374295691,SUB13,0
1685691375298817,SUB4,2
1685691375298883,SUB9,0
1685691375298891,SUB11,11
1685691375298907,SUB12,11
1685691375298938,SUB13,0
1685691376303893,SUB5,6
1685691376304508,SUB10,0
1685691376304519,SUB11,12
1685691376304538,SUB12,12
1685691376304728,SUB13,0
1685691378242570,SUB2,0
1685691378242707,SUB3,0
1685691378242745,SUB4,2
1685691378242782,SUB5,6
1685691378242834,SUB11,11
1685691378242918,SUB12,11
1685691378243093,SUB2,0
1685691378243153,SUB3,0
1685691378304291,SUB11,10
1685691378304308,SUB12,10
1685691378304342,SUB13,0
1685691379310041,SUB2,0
1685691379310157,SUB7,0
1685691379310198,SUB11,10
1685691379310245,SUB12,10
1685691379310348,SUB13,0
1685691380313424,SUB3,0
1685691380313567,SUB8,0
1685691380313610,SUB11,10
1685691380313656,SUB12,10
1685691380313758,SUB13,0
1685691381316523,SUB4,3
1685691381316619,SUB9,0
1685691381316628,SUB11,11
1685691381316637,SUB12,11
1685691381316668,SUB13,0
1685691382321643,SUB5,6
1685691382322194,SUB10,0
1685691382322216,SUB11,12
1685691382322246,SUB12,12
1685691382322487,SUB13,0
1685691383249359,SUB2,0
1685691383249487,SUB3,0
1685691383249526,SUB4,3
1685691383249564,SUB5,6
1685691383249646,SUB11,11
1685691383249704,SUB12,11
1685691383249882,SUB2,0
1685691383249944,SUB3,0
1685691384330182,SUB11,10
1685691384330203,SUB12,10
1685691384330241,SUB13,0
1685691385333819,SUB2,0
1685691385333973,SUB7,0
1685691385334004,SUB11,10
1685691385334013,SUB12,10
1685691385334041,SUB13,0
1685691386336997,SUB3,0
1685691386337039,SUB8,0
1685691386337053,SUB11,10
1685691386337070,SUB12,10
1685691386337109,SUB13,0
1685691387340920,SUB4,4
1685691387341003,SUB9,0
1685691387341014,SUB11,11
1685691387341023,SUB12,11
1685691387341052,SUB13,0
1685691388255520,SUB2,0
1685691388255553,SUB3,0
1685691388255566,SUB4,4
1685691388255578,SUB5,5
1685691388255591,SUB11,11
1685691388255611,SUB12,11
1685691388255668,SUB2,0
1685691388255687,SUB3,0
1685691388341742,SUB5,6
1685691388342325,SUB10,0
1685691388342342,SUB11,11
1685691388342353,SUB12,11
1685691388342647,SUB13,0
1685691390352957,SUB11,11
1685691390352990,SUB12,11
1685691390353016,SUB13,0
1685691391356902,SUB2,0
1685691391357028,SUB7,0
1685691391357069,SUB11,10
1685691391357142,SUB12,10
1685691391357228,SUB13,0
1685691392359836,SUB3,0
1685691392359878,SUB8,0
1685691392359887,SUB11,10
1685691392359896,SUB12,10
1685691392359923,SUB13,0
1685691393260729,SUB2,0
1685691393260776,SUB3,0
1685691393260786,SUB4,4
1685691393260795,SUB5,6
1685691393260807,SUB11,10
1685691393260825,SUB12,10
1685691393260859,SUB2,0
1685691393260871,SUB3,0
1685691393363126,SUB4,5
1685691393363176,SUB9,0
1685691393363188,SUB11,11
1685691393363205,SUB12,11
1685691393363250,SUB13,0
1685691394368739,SUB5,6
1685691394369251,SUB10,0
1685691394369265,SUB11,12
1685691394369277,SUB12,12
1685691394369478,SUB13,0
1685691396376530,SUB11,11
1685691396376554,SUB12,11
1685691396376602,SUB13,0
1685691397375668,SUB2,0
1685691397375710,SUB7,0
1685691397375720,SUB11,10
1685691397375736,SUB12,10
1685691397375763,SUB13,0
1685691398267102,SUB2,0
1685691398267256,SUB3,0
1685691398267343,SUB4,5
1685691398267401,SUB5,6
1685691398267520,SUB11,10
1685691398267598,SUB12,10
1685691398267806,SUB2,0
1685691398267883,SUB3,0
1685691398376536,SUB3,0
1685691398376565,SUB8,0
1685691398376577,SUB11,10
1685691398376592,SUB12,10
1685691398376620,SUB13,0
1685691399382474,SUB4,6
1685691399382584,SUB9,0
1685691399382596,SUB11,11
1685691399382623,SUB12,11
1685691399382664,SUB13,0
1685691400386969,SUB5,6
1685691400387641,SUB10,0
1685691400387685,SUB11,12
1685691400387716,SUB12,12
1685691400388046,SUB13,0
1685691402395987,SUB11,11
1685691402396180,SUB12,11
1685691402396362,SUB13,0
1685691403273905,SUB2,0
1685691403274074,SUB3,0
1685691403274133,SUB4,6
1685691403274221,SUB5,6
1685691403274310,SUB11,10
1685691403274429,SUB12,10
1685691403274662,SUB2,0
1685691403274745,SUB3,0
1685691403394717,SUB2,0
1685691403394750,SUB7,0
1685691403394761,SUB11,10
1685691403394774,SUB12,10
1685691403394808,SUB13,0
1685691404400219,SUB3,0
1685691404400280,SUB8,0
1685691404400289,SUB11,10
1685691404400298,SUB12,10
1685691404400323,SUB13,0
1685691405403378,SUB4,6
1685691405403424,SUB9,0
1685691405403432,SUB11,11
1685691405403441,SUB12,11
1685691405403484,SUB13,0
1685691406408429,SUB5,6
1685691406408932,SUB10,0
1685691406408943,SUB11,12
1685691406408956,SUB12,12
1685691406409163,SUB13,0
1685691408281241,SUB2,0
1685691408281333,SUB3,0
1685691408281370,SUB4,6
1685691408281424,SUB5,6
1685691408281474,SUB11,11
1685691408281528,SUB12,11
1685691408281719,SUB2,0
1685691408281774,SUB3,0
1685691408409098,SUB11,10
1685691408409117,SUB12,10
1685691408409144,SUB13,0
1685691409414848,SUB2,0
1685691409414931,SUB7,0
1685691409414945,SUB11,10
1685691409414963,SUB12,10
1685691409414995,SUB13,0
1685691410417932,SUB3,0
1685691410417991,SUB8,0
1685691410417999,SUB11,10
1685691410418016,SUB12,10
1685691410418036,SUB13,0
1685691411421093,SUB4,6
1685691411421164,SUB9,0
1685691411421190,SUB11,11
1685691411421212,SUB12,11
1685691411421249,SUB13,0
1685691412426121,SUB5,6
1685691412426711,SUB10,0
1685691412426748,SUB11,12
1685691412426790,SUB12,12
1685691412427048,SUB13,0
1685691413287993,SUB2,0
1685691413288121,SUB3,0
1685691413288160,SUB4,6
1685691413288217,SUB5,6
1685691413288268,SUB11,11
1685691413288357,SUB12,11
1685691413288530,SUB2,0
1685691413288591,SUB3,0
1685691414433229,SUB11,10
1685691414433356,SUB12,10
1685691414433506,SUB13,0
1685691415436552,SUB2,0
1685691415436682,SUB7,0
1685691415436724,SUB11,10
1685691415436771,SUB12,10
1685691415436863,SUB13,0
1685691416439789,SUB3,0
1685691416439835,SUB8,0
1685691416439844,SUB11,10
1685691416439853,SUB12,10
1685691416439871,SUB13,0
1685691417443916,SUB4,6
1685691417444156,SUB9,0
1685691417444198,SUB11,11
1685691417444244,SUB12,11
1685691417444400,SUB13,0
1685691418294938,SUB2,0
1685691418295067,SUB3,0
1685691418295135,SUB4,6
1685691418295192,SUB5,5
1685691418295250,SUB11,11
1685691418295306,SUB12,11
1685691418295502,SUB2,0
1685691418295559,SUB3,0
1685691418443581,SUB5,6
1685691418444250,SUB10,0
1685691418444265,SUB11,11
1685691418444277,SUB12,11
1685691418444494,SUB13,0
1685691420454379,SUB11,11
1685691420454458,SUB12,11
1685691420454483,SUB13,0
1685691421457991,SUB2,0
1685691421458111,SUB7,0
1685691421458150,SUB11,10
1685691421458224,SUB12,10
1685691421458310,SUB13,0
1685691422461130,SUB3,0
1685691422461209,SUB8,0
1685691422461218,SUB11,10
1685691422461227,SUB12,10
1685691422461252,SUB13,0
1685691423302147,SUB2,0
1685691423302270,SUB3,0
1685691423302307,SUB4,5
1685691423302346,SUB5,6
1685691423302396,SUB11,10
1685691423302439,SUB12,10
1685691423302621,SUB2,0
1685691423302676,SUB3,0
1685691423460597,SUB4,6
1685691423460711,SUB9,0
1685691423460736,SUB11,11
1685691423460758,SUB12,11
1685691423460864,SUB13,0
1685691424467588,SUB5,6
1685691424468102,SUB10,0
1685691424468116,SUB11,12
1685691424468128,SUB12,12
1685691424468346,SUB13,0
1685691426476655,SUB11,11
1685691426476790,SUB12,11
1685691426476972,SUB13,0
1685691427479917,SUB2,0
1685691427479962,SUB7,0
1685691427479972,SUB11,10
1685691427479984,SUB12,10
1685691427480007,SUB13,0
1685691428309028,SUB2,0
1685691428309148,SUB3,0
1685691428309188,SUB4,6
1685691428309270,SUB5,6
1685691428309322,SUB11,10
1685691428309365,SUB12,10
1685691428309516,SUB2,0
1685691428309572,SUB3,0
1685691428479270,SUB3,0
1685691428479347,SUB8,0
1685691428479368,SUB11,10
1685691428479397,SUB12,10
1685691428479460,SUB13,0
1685691429485290,SUB4,6
1685691429485507,SUB9,0
1685691429485572,SUB11,11
1685691429485617,SUB12,11
1685691429485774,SUB13,0
1685691430486480,SUB5,6
1685691430487594,SUB10,0
1685691430487621,SUB11,12
1685691430487661,SUB12,12
1685691430488023,SUB13,0
1685691432496505,SUB11,11
1685691432496641,SUB12,11
1685691432496855,SUB13,0
1685691433316111,SUB2,0
1685691433316275,SUB3,0
1685691433316330,SUB4,6
1685691433316413,SUB5,6
1685691433316495,SUB11,10
1685691433316597,SUB12,10
1685691433316805,SUB2,0
1685691433316883,SUB3,0
1685691433495110,SUB2,0
1685691433495145,SUB7,0
1685691433495158,SUB11,10
1685691433495186,SUB12,10
1685691433495222,SUB13,0
1685691434500761,SUB3,0
1685691434500801,SUB8,0
1685691434500829,SUB11,10
1685691434500838,SUB12,10
1685691434500863,SUB13,0
1685691435505007,SUB4,6
1685691435505289,SUB9,0
1685691435505352,SUB11,11
1685691435505396,SUB12,11
1685691435505555,SUB13,0
1685691436509223,SUB5,6
1685691436509850,SUB10,0
1685691436509877,SUB11,12
1685691436509905,SUB12,12
1685691436510161,SUB13,0
1685691438323608,SUB2,0
1685691438323701,SUB3,0
1685691438323739,SUB4,6
1685691438323791,SUB5,6
1685691438323840,SUB11,11
1685691438323895,SUB12,11
1685691438324097,SUB2,0
1685691438324153,SUB3,0
1685691438510010,SUB11,10
1685691438510024,SUB12,10
1685691438510047,SUB13,0
1685691439515502,SUB2,0
1685691439515758,SUB7,0
1685691439515774,SUB11,10
1685691439515783,SUB12,10
1685691439515800,SUB13,0
1685691440519373,SUB3,0
1685691440519527,SUB8,0
1685691440519572,SUB11,10
1685691440519645,SUB12,10
1685691440519739,SUB13,0
1685691441522553,SUB4,6
1685691441522616,SUB9,0
1685691441522625,SUB11,11
1685691441522641,SUB12,11
1685691441522671,SUB13,0
1685691442526963,SUB5,6
1685691442527511,SUB10,0
1685691442527524,SUB11,12
1685691442527538,SUB12,12
1685691442527760,SUB13,0
1685691443330393,SUB2,0
1685691443330523,SUB3,0
1685691443330562,SUB4,6
1685691443330618,SUB5,6
1685691443330671,SUB11,11
1685691443330755,SUB12,11
1685691443330934,SUB2,0
1685691443330994,SUB3,0
1685691444536212,SUB11,10
1685691444536229,SUB12,10
1685691444536275,SUB13,0
1685691445539800,SUB2,0
1685691445539930,SUB7,0
1685691445539972,SUB11,10
1685691445540019,SUB12,10
1685691445540107,SUB13,0
1685691446543111,SUB3,0
1685691446543167,SUB8,0
1685691446543182,SUB11,10
1685691446543201,SUB12,10
1685691446543235,SUB13,0
1685691447546168,SUB4,6
1685691447546247,SUB9,0
1685691447546259,SUB11,11
1685691447546278,SUB12,11
1685691447546324,SUB13,0
1685691448337354,SUB2,0
1685691448337514,SUB3,0
1685691448337606,SUB4,5
1685691448337667,SUB5,5
1685691448337733,SUB11,10
1685691448337806,SUB12,10
1685691448338020,SUB2,0
1685691448338103,SUB3,0
1685691448551341,SUB5,6
1685691448551948,SUB10,0
1685691448551967,SUB11,11
1685691448551987,SUB12,11
1685691448552196,SUB13,0
1685691450560429,SUB11,10
1685691450560540,SUB12,10
1685691450560663,SUB13,0
1685691451558813,SUB2,0
1685691451558860,SUB7,0
1685691451558871,SUB11,10
1685691451558885,SUB12,10
1685691451558921,SUB13,0
1685691452564650,SUB3,0
1685691452564722,SUB8,0
1685691452564730,SUB11,10
1685691452564739,SUB12,10
1685691452564764,SUB13,0
1685691453344142,SUB2,0
1685691453344276,SUB3,0
1685691453344314,SUB4,5
1685691453344352,SUB5,5
1685691453344387,SUB11,10
1685691453344429,SUB12,10
1685691453344613,SUB2,0
1685691453344668,SUB3,0
1685691453563207,SUB4,6
1685691453563252,SUB9,0
1685691453563260,SUB11,11
1685691453563271,SUB12,11
1685691453563311,SUB13,0
1685691454570187,SUB5,6
1685691454570787,SUB10,0
1685691454570799,SUB11,11
1685691454570810,SUB12,11
1685691454571019,SUB13,0
1685691456579552,SUB11,10
1685691456579582,SUB12,10
1685691456579618,SUB13,0
1685691457582634,SUB2,0
1685691457582658,SUB7,0
1685691457582692,SUB11,10
1685691457582705,SUB12,10
1685691457582730,SUB13,0
1685691458351281,SUB2,0
1685691458351400,SUB3,0
1685691458351437,SUB4,5
1685691458351542,SUB5,5
1685691458351608,SUB11,10
1685691458351650,SUB12,10
1685691458351810,SUB2,0
1685691458351868,SUB3,0
1685691458586239,SUB3,0
1685691458586359,SUB8,0
1685691458586399,SUB11,10
1685691458586471,SUB12,10
1685691458586563,SUB13,0
1685691459589615,SUB4,6
1685691459589681,SUB9,0
1685691459589689,SUB11,11
1685691459589713,SUB12,11
1685691459589751,SUB13,0
1685691460594006,SUB5,6
1685691460594614,SUB10,0
1685691460594639,SUB11,11
1685691460594679,SUB12,11
1685691460594891,SUB13,0
1685691462603184,SUB11,10
1685691462603197,SUB12,10
1685691462603218,SUB13,0
1685691463358323,SUB2,0
1685691463358446,SUB3,0
1685691463358483,SUB4,5
1685691463358522,SUB5,5
1685691463358556,SUB11,10
1685691463358601,SUB12,10
1685691463358780,SUB2,0
1685691463358865,SUB3,0
1685691463606401,SUB2,0
1685691463606425,SUB7,0
1685691463606433,SUB11,10
1685691463606442,SUB12,10
1685691463606458,SUB13,0
1685691464605981,SUB3,0
1685691464606012,SUB8,0
1685691464606023,SUB11,10
1685691464606036,SUB12,10
1685691464606064,SUB13,0
1685691465611345,SUB4,6
1685691465611400,SUB9,0
1685691465611408,SUB11,11
1685691465611419,SUB12,11
1685691465611455,SUB13,0
1685691466616515,SUB5,6
1685691466617136,SUB10,0
1685691466617173,SUB11,11
1685691466617195,SUB12,11
1685691466617537,SUB13,0
1685691468365016,SUB2,0
1685691468365143,SUB3,0
1685691468365180,SUB4,5
1685691468365244,SUB5,5
1685691468365280,SUB11,10
1685691468365321,SUB12,10
1685691468365470,SUB2,0
1685691468365525,SUB3,0
1685691468617461,SUB11,10
1685691468617486,SUB12,10
1685691468617518,SUB13,0
1685691469621002,SUB2,0
1685691469621324,SUB7,0
1685691469621359,SUB11,10
1685691469621395,SUB12,10
1685691469621485,SUB13,0
1685691470624997,SUB3,0
1685691470625039,SUB8,0
1685691470625048,SUB11,10
1685691470625057,SUB12,10
1685691470625076,SUB13,0
1685691471625963,SUB4,6
1685691471626112,SUB9,0
1685691471626164,SUB11,11
1685691471626239,SUB12,11
1685691471626371,SUB13,0
1685691472631384,SUB5,6
1685691472631986,SUB10,0
1685691472632015,SUB11,11
1685691472632045,SUB12,11
1685691472632286,SUB13,0
1685691473371880,SUB2,0
1685691473371971,SUB3,0
1685691473372010,SUB4,5
1685691473372049,SUB5,5
1685691473372088,SUB11,10
1685691473372131,SUB12,10
1685691473372285,SUB2,0
1685691473372345,SUB3,0
1685691474640570,SUB11,10
1685691474641002,SUB12,10
1685691474641111,SUB13,0
1685691475643708,SUB2,0
1685691475643728,SUB7,0
1685691475643736,SUB11,10
1685691475643767,SUB12,10
1685691475643785,SUB13,0
1685691476647408,SUB3,0
1685691476647500,SUB8,0
1685691476647509,SUB11,10
1685691476647526,SUB12,10
1685691476647544,SUB13,0
1685691477650627,SUB4,6
1685691477650688,SUB9,0
1685691477650696,SUB11,11
1685691477650705,SUB12,11
1685691477650742,SUB13,0
1685691478378461,SUB2,0
1685691478378589,SUB3,0
1685691478378628,SUB4,6
1685691478378670,SUB5,5
1685691478378708,SUB11,11
1685691478378787,SUB12,11
1685691478378947,SUB2,0
1685691478379007,SUB3,0
1685691478654916,SUB5,6
1685691478655434,SUB10,0
1685691478655456,SUB11,12
1685691478655471,SUB12,12
1685691478655738,SUB13,0
1685691480664389,SUB11,11
1685691480664489,SUB12,11
1685691480664617,SUB13,0
1685691481667418,SUB2,0
1685691481667450,SUB7,0
1685691481667475,SUB11,10
1685691481667484,SUB12,10
1685691481667515,SUB13,0
1685691482670457,SUB3,0
1685691482670486,SUB8,0
1685691482670500,SUB11,10
1685691482670518,SUB12,10
1685691482670574,SUB13,0
1685691483385379,SUB2,0
1685691483385577,SUB3,0
1685691483385621,SUB4,6
1685691483385705,SUB5,6
1685691483385757,SUB11,10
1685691483385800,SUB12,10
1685691483385959,SUB2,0
1685691483386038,SUB3,0
1685691483675375,SUB4,6
1685691483675645,SUB9,0
1685691483675689,SUB11,11
1685691483675734,SUB12,11
1685691483675901,SUB13,0
1685691484678720,SUB5,6
1685691484679311,SUB10,0
1685691484679334,SUB11,12
1685691484679347,SUB12,12
1685691484679558,SUB13,0
1685691486688056,SUB11,11
1685691486688097,SUB12,11
1685691486688122,SUB13,0
1685691487691096,SUB2,0
1685691487691180,SUB7,0
1685691487691197,SUB11,10
1685691487691207,SUB12,10
1685691487691233,SUB13,0
1685691488391708,SUB2,0
1685691488391904,SUB3,0
1685691488391947,SUB4,6
1685691488392002,SUB5,6
1685691488392050,SUB11,10
1685691488392122,SUB12,10
1685691488392277,SUB2,0
1685691488392333,SUB3,0
1685691488694865,SUB3,0
1685691488694982,SUB8,0
1685691488695020,SUB11,10
1685691488695067,SUB12,10
1685691488695181,SUB13,0
1685691489698188,SUB4,6
1685691489698287,SUB9,0
1685691489698328,SUB11,11
1685691489698339,SUB12,11
1685691489698399,SUB13,0
1685691490707986,SUB5,6
1685691490710577,SUB10,0
